,datetime,load
97026,07-10-2020 16:30,1135.4694
97027,07-10-2020 16:45,1123.9979
97028,07-10-2020 17:00,1114.7255
97029,07-10-2020 17:15,1107.2288
97030,07-10-2020 17:30,1101.3771
97031,07-10-2020 17:45,1097.2494
97032,07-10-2020 18:00,1095.0931
97033,07-10-2020 18:15,1095.8265
97034,07-10-2020 18:30,1101.0282
97035,07-10-2020 18:45,1112.5393
97036,07-10-2020 19:00,1131.3799
97037,07-10-2020 19:15,1156.463
97038,07-10-2020 19:30,1185.2731
97039,07-10-2020 19:45,1200.5614
97040,07-10-2020 20:00,1193.6373
97041,07-10-2020 20:15,1174.8073
97042,07-10-2020 20:30,1152.3435
97043,07-10-2020 20:45,1130.7131
97044,07-10-2020 21:00,1110.564
97045,07-10-2020 21:15,1090.4225
97046,07-10-2020 21:30,1068.297
97047,07-10-2020 21:45,1042.6672
97048,07-10-2020 22:00,1012.86273
97049,07-10-2020 22:15,979.2543
97050,07-10-2020 22:30,943.2348
97051,07-10-2020 22:45,906.56616
97052,07-10-2020 23:00,871.0093
97053,07-10-2020 23:15,837.6194
97054,07-10-2020 23:30,802.2918
97055,07-10-2020 23:45,762.54645
103392,13-12-2020 00:00,732.9625
103393,13-12-2020 00:15,715.05536
103394,13-12-2020 00:30,700.5231
103395,13-12-2020 00:45,688.711
103396,13-12-2020 01:00,679.00006
103397,13-12-2020 01:15,670.86786
103398,13-12-2020 01:30,663.8041
103399,13-12-2020 01:45,657.3204
103400,13-12-2020 02:00,651.168
103401,13-12-2020 02:15,645.26215
103402,13-12-2020 02:30,639.87805
103403,13-12-2020 02:45,635.7275
103404,13-12-2020 03:00,633.5294
103405,13-12-2020 03:15,634.441
103406,13-12-2020 03:30,639.79346
103407,13-12-2020 03:45,649.5059
103408,13-12-2020 04:00,664.2605
103409,13-12-2020 04:15,685.8002
103410,13-12-2020 04:30,715.2788
103411,13-12-2020 04:45,752.9187
103412,13-12-2020 05:00,799.6365
103413,13-12-2020 05:15,857.33594
103414,13-12-2020 05:30,927.9927
103415,13-12-2020 05:45,1013.84705
103416,13-12-2020 06:00,1114.0786
103417,13-12-2020 06:15,1222.0674
103418,13-12-2020 06:30,1326.0486
103419,13-12-2020 06:45,1416.5979
103420,13-12-2020 07:00,1489.2888
103421,13-12-2020 07:15,1545.0486
103422,13-12-2020 07:30,1590.4989
103423,13-12-2020 07:45,1632.7538
103424,13-12-2020 08:00,1667.0847
103425,13-12-2020 08:15,1694.1251
103426,13-12-2020 08:30,1720.3645
103427,13-12-2020 08:45,1740.5457
103428,13-12-2020 09:00,1748.1617
103429,13-12-2020 09:15,1751.2478
103430,13-12-2020 09:30,1751.9318
103431,13-12-2020 09:45,1748.9607
103432,13-12-2020 10:00,1738.9622
103433,13-12-2020 10:15,1730.3491
103434,13-12-2020 10:30,1721.882
103435,13-12-2020 10:45,1712.5261
103436,13-12-2020 11:00,1698.8972
103437,13-12-2020 11:15,1678.9602
103438,13-12-2020 11:30,1653.7245
103439,13-12-2020 11:45,1624.6188
103440,13-12-2020 12:00,1592.7798
103441,13-12-2020 12:15,1559.1818
103442,13-12-2020 12:30,1524.4626
103443,13-12-2020 12:45,1489.2896
103444,13-12-2020 13:00,1454.8337
103445,13-12-2020 13:15,1422.5604
103446,13-12-2020 13:30,1393.6324
103447,13-12-2020 13:45,1368.4425
103448,13-12-2020 14:00,1346.6302
103449,13-12-2020 14:15,1327.4084
103450,13-12-2020 14:30,1309.8904
103451,13-12-2020 14:45,1292.3545
103452,13-12-2020 15:00,1273.431
103453,13-12-2020 15:15,1258.2777
103454,13-12-2020 15:30,1246.2675
103455,13-12-2020 15:45,1236.4724
103456,13-12-2020 16:00,1229.0322
103457,13-12-2020 16:15,1224.5504
103458,13-12-2020 16:30,1223.7812
103459,13-12-2020 16:45,1227.5228
103460,13-12-2020 17:00,1237.1764
103461,13-12-2020 17:15,1258.875
103462,13-12-2020 17:30,1291.2947
103463,13-12-2020 17:45,1326.9128
103464,13-12-2020 18:00,1361.0447
103465,13-12-2020 18:15,1389.8131
103466,13-12-2020 18:30,1411.228
103467,13-12-2020 18:45,1424.7706
103468,13-12-2020 19:00,1431.0509
103469,13-12-2020 19:15,1431.2522
103470,13-12-2020 19:30,1426.7487
103471,13-12-2020 19:45,1418.8666
103472,13-12-2020 20:00,1408.7375
103473,13-12-2020 20:15,1397.1993
103474,13-12-2020 20:30,1384.7734
103475,13-12-2020 20:45,1371.7179
103476,13-12-2020 21:00,1358.0415
103477,13-12-2020 21:15,1343.293
103478,13-12-2020 21:30,1326.0306
103479,13-12-2020 21:45,1304.3926
103480,13-12-2020 22:00,1276.5131
103481,13-12-2020 22:15,1241.833
103482,13-12-2020 22:30,1201.66
103483,13-12-2020 22:45,1157.6097
103484,13-12-2020 23:00,1110.5471
103485,13-12-2020 23:15,1061.1556
103486,13-12-2020 23:30,1011.2881
103487,13-12-2020 23:45,961.53107
